"","State","year","tot_pop","incar_rate","tot_crime_rate","violent_crime_rate","prop_crime_rate","pov_rate","non_white_rate","spending_rate"
"1818","New York",2015,19650000,263.241730279898,1996.69720101781,382.320610687023,1614.37659033079,14200,30420.8207630866,58800000
"1819","North Carolina",2015,9887000,370.355011631435,3141.99453828259,351.309800748458,2790.68473753414,15300,29816.1287568006,37100000
"1820","North Dakota",2015,763000,235.255570117955,2577.32634338139,255.439056356488,2321.8872870249,10700,9815.9811353325,30900000
"1821","Ohio",2015,11440000,456.582167832168,2955.55944055944,300.463286713287,2655.09615384615,13600,17515.2187224931,36200000
"1822","Oklahoma",2015,3887000,734.422433753537,3365.08875739645,430.82068433239,2934.26807306406,14200,23076.8043539173,31200000
"1823","Oregon",2015,4029000,378.381732439811,3237.3293621246,265.078183172003,2972.25117895259,11900,13212.2325147226,37400000
"1824","Pennsylvania",2015,12560000,396.958598726115,2167.90605095541,321.242038216561,1846.66401273885,12300,17792.7510055636,35400000
"1825","Rhode Island",2015,1044000,311.111111111111,2165.03831417624,245.689655172414,1919.34865900383,11800,14941.0579514461,4.8e+07
"1826","South Carolina",2015,4790000,436.931106471816,3909.77035490605,510.396659707724,3399.37369519833,14300,30600.9947655468,29300000
"1827","South Dakota",2015,848000,420.283018867925,2363.32547169811,389.38679245283,1973.93867924528,13900,13593.0744641673,28300000
"1828","Tennessee",2015,6605000,426.525359576079,3586.11657834973,617.956093868282,2968.16048448145,14700,21010.7112073596,33800000
"1829","Texas",2015,27400000,598.20802919708,3257.03284671533,413.113138686131,2843.9197080292,14700,20227.3042167895,32900000
"1830","Utah",2015,3004000,216.21171770972,3226.86418109188,237.616511318242,2989.24766977364,9300,7026.01879703409,28300000
"1831","Vermont",2015,609000,287.35632183908,1611.00164203612,122.660098522167,1488.34154351396,10700,4584.22768366485,42200000
"1832","Virginia",2015,8216000,467.41723466407,2124.00194741967,203.322784810127,1920.67916260954,10900,29318.572716383,34200000
"1833","Washington",2015,7193000,254.1915751425,3753.35743083553,285.068816905325,3468.28861393021,11400,18802.1391247765,34300000
"1834","West Virginia",2015,1795000,396.545961002785,2512.03342618384,356.378830083565,2155.65459610028,14500,6675.74234687296,2.5e+07
"1835","Wisconsin",2015,5736000,400.540446304045,2296.37377963738,305.944909344491,1990.42887029289,11400,11439.1874357372,38700000
"1836","Wyoming",2015,574000,422.299651567944,2169.1637630662,226.480836236934,1942.68292682927,9800,6071.50402648249,4.7e+07
"1837","Alabama",2016,4821000,599.108068865381,3508.33851897946,536.776602364655,2971.56191661481,16200,31765.2267723543,30900000
"1838","Alaska",2016,708000,626.271186440678,4356.21468926554,842.655367231638,3513.5593220339,12600,37312.8182132377,60400000
"1839","Arizona",2016,6878000,615.295143937191,3487.33643501018,473.131724338471,3014.20471067171,16100,14783.5360838243,40600000
"1840","Arkansas",2016,2941000,596.293777626658,3898.50391023461,563.175790547433,3335.32811968718,16000,20239.7067078725,27800000
"1841","California",2016,39140000,332.355646397547,3006.81144609096,446.591722023505,2560.21972406745,13900,27583.5228574678,54600000
"1842","Colorado",2016,5502000,363.15885132679,3111.15957833515,345.874227553617,2765.28535078153,8500,11359.6347487714,40300000
"1843","Connecticut",2016,3567000,419.315951780207,2047.77123633305,229.015979814971,1818.75525651808,9800,18570.8678252116,42200000
"1844","Delaware",2016,947000,695.353748680042,3297.67687434002,513.093980992608,2784.58289334741,11600,27669.2473692755,45300000
"1845","Florida",2016,20520000,487.202729044834,3131.15009746589,432.261208576998,2698.88888888889,13000,22143.295361926,46700000
"1846","Georgia",2016,10270000,522.171372930867,3384.35248296008,392.093476144109,2992.25900681597,15400,39035.8683392001,31500000
"1847","Hawaii",2016,1392000,402.442528735632,3290.58908045977,247.988505747126,3042.60057471264,9300,79027.7491896789,38300000
"1848","Idaho",2016,1679000,491.483025610482,1979.33293627159,230.851697438952,1748.48123883264,11100,4353.35538853004,3.1e+07
"1849","Illinois",2016,12580000,347.034976152623,2538.23529411765,445.580286168521,2092.65500794913,12100,21804.1713030505,4.9e+07
"1850","Indiana",2016,6493000,393.439088248883,3002.86462344063,408.378253503773,2594.48636993686,11800,13096.5616242822,2.3e+07
"1851","Iowa",2016,3099000,291.416585995482,2422.00709906421,295.901903839948,2126.10519522427,9800,7847.33437854374,30200000
"1852","Kansas",2016,2859000,346.974466596712,3286.3938440014,408.009793634138,2878.38405036726,11200,13902.6663365843,32900000
"1853","Kentucky",2016,4383000,525.256673511294,2467.8302532512,238.466803559206,2229.36344969199,15200,12312.2067201195,20800000
"1854","Louisiana",2016,4573000,780.275530286464,3957.75202274218,578.985348786355,3378.76667395583,20200,37646.9327940839,41600000
"1855","Maine",2016,1317000,182.536066818527,1788.68640850418,125.208807896735,1663.47760060744,12700,7174.83721079172,26400000
"1856","Maryland",2016,5930000,337.16694772344,2845.44688026981,489.359190556492,2356.08768971332,7100,41199.6168911676,53300000
"1857","Massachusetts",2016,6775000,138.789667896679,1954.31734317343,383.394833948339,1570.92250922509,9600,17633.3717724706,44400000
"1858","Michigan",2016,9875000,416.425316455696,2390.18734177215,463.615189873418,1926.57215189873,11100,20052.8954680738,30500000
"1859","Minnesota",2016,5430000,195.064456721915,2414.14364640884,246.132596685083,2168.01104972376,8700,13525.8122648064,41900000
"1860","Mississippi",2016,2943000,652.123683316344,3089.77234114849,285.796805980292,2803.9755351682,21100,42225.995562554,30900000
"1861","Missouri",2016,5878000,552.245661789724,3443.0248383804,539.639333106499,2903.3855052739,13000,15806.8608038538,3.6e+07
"1862","Montana",2016,1031000,369.932104752667,3107.8564500485,376.915615906887,2730.94083414161,11700,7563.94262982354,34300000
"1863","National",2016,319222000,472.438929647706,2886.43514544737,402.731014779683,2483.70413066769,12688.6618090232,322.975407657607,25850000
"1864","Nebraska",2016,1870000,283.529411764706,2612.72727272727,302.727272727273,2310,9600,10644.1965535367,31300000
"1865","Nevada",2016,2941000,467.766065963958,3258.95953757225,677.456647398844,2581.50289017341,10100,27420.1356074337,49600000
"1866","New Hampshire",2016,1316000,214.133738601824,1747.03647416413,202.73556231003,1544.3009118541,6400,6784.61765417591,35500000
"1867","New Jersey",2016,8836000,223.924852874604,1809.3368039837,247.408329560887,1561.92847442282,9400,27246.463546613,4.7e+07
"1868","New Mexico",2016,2043000,345.325501713167,4724.18012726383,713.901125795399,4010.27900146843,17800,21906.5950888459,39900000
"1869","New York",2016,19460000,260.616649537513,1950.35457348407,381.88591983556,1568.46865364851,11900,28761.0826221898,6e+07
"1870","North Carolina",2016,10060000,354.840954274354,3136.50099403579,375.417495029821,2761.08349900596,13600,28180.056178448,3.7e+07
"1871","North Dakota",2016,749000,239.118825100134,2584.24566088117,254.3391188251,2329.90654205607,11100,12289.5258425417,31200000
"1872","Ohio",2016,11440000,456.075174825175,2943.21678321678,312.578671328671,2630.63811188811,13700,17917.8658271992,38100000
"1873","Oklahoma",2016,3911000,764.919457939146,3473.91971362823,456.532856047047,3017.38685758118,14600,26096.8732381371,31900000
"1874","Oregon",2016,4124000,367.749757516974,3217.72550921436,266.319107662464,2951.40640155189,11800,11173.1784049912,39200000
"1875","Pennsylvania",2016,12530000,393.008778930567,2097.23064644852,322.338387869114,1774.89225857941,11100,18611.6073299497,35300000
"1876","Rhode Island",2016,1052000,294.961977186312,2037.92775665399,240.399239543726,1797.52851711027,11400,14902.1532663344,49500000
"1877","South Carolina",2016,4898000,425.847284605962,3811.16782360147,513.20947325439,3297.95835034708,14100,31040.9526511474,30700000
"1878","South Dakota",2016,855000,448.070175438597,2437.77777777778,425.263157894737,2012.51461988304,14500,14564.2676052385,28500000
"1879","Tennessee",2016,6652000,423.977751052315,3512.59771497294,638.289236319904,2874.30847865304,14900,21414.7816550226,33100000
"1880","Texas",2016,27660000,591.840202458424,3221.09906001446,437.686189443239,2783.41287057122,13800,20579.9342872316,33700000
"1881","Utah",2016,3077000,200.682482937927,3183.84790380241,240.688982775431,2943.15892102697,8600,6726.78438618584,26500000
"1882","Vermont",2016,622000,278.938906752412,1697.10610932476,136.816720257235,1560.28938906752,9600,4440.10549111489,39900000
"1883","Virginia",2016,8163000,463.224304789906,2153.46073747397,226.571113561191,1926.88962391278,11400,28700.4140818723,34200000
"1884","Washington",2016,7289000,262.093565646865,3801.55028124571,303.210316915901,3498.33996432981,11000,20057.0428335089,34900000
"1885","West Virginia",2016,1808000,396.128318584071,2428.92699115044,366.869469026549,2062.05752212389,18000,6173.53767121805,25800000
"1886","Wisconsin",2016,5764000,405.569049271339,2248.90700902151,307.35600277585,1941.55100624566,10700,13709.9509496746,39700000
"1887","Wyoming",2016,571000,415.761821366024,2257.61821366025,250.61295971979,2007.00525394046,10900,6028.39844259938,48900000
"1888","Alabama",2017,4803500,574.747579889664,3523.32674091808,530.217549703341,2993.10919121474,15150,30097.6928120003,30900000
"1889","Alaska",2017,718000,612.674094707521,4532.17270194986,882.729805013927,3649.44289693593,13250,35531.8503676334,58800000
"1890","Arizona",2017,6985500,601.674898003006,3444.93593873023,510.299906950111,2934.63603178012,13400,13039.8291236542,42600000
"1891","Arkansas",2017,2922500,618.30624465355,3812.31822070145,581.556886227545,3230.76133447391,14850,20958.5486389142,27100000
"1892","California",2017,39245000,333.899859854759,2970.21276595745,455.082176073385,2515.13058988406,12250,28127.3604071163,57200000
"1893","Colorado",2017,5527000,360.882938302877,3128.87642482359,378.161751402207,2750.71467342139,8300,12694.9671584448,40300000
"1894","Connecticut",2017,3554000,395.047833427124,2021.27180641531,230.444569499156,1790.82723691615,10750,20162.59424177,3.9e+07
"1895","Delaware",2017,967000,666.287487073423,2875.59462254395,452.637021716649,2422.9576008273,9000,27706.4500819503,47100000
"1896","Florida",2017,20900000,471.311004784689,2931.72727272727,409.598086124402,2522.12918660287,13550,21407.8090175666,48700000
"1897","Georgia",2017,10230000,524.604105571848,3272.42424242424,362.834799608993,2909.58944281525,13200,39056.375623779,31400000
"1898","Hawaii",2017,1402000,401.569186875892,3136.16262482168,255.135520684736,2881.02710413695,10450,78158.0488101117,39500000
"1899","Idaho",2017,1731000,495.609474292317,1887.23281340266,237.492778740612,1649.74003466204,11600,5378.41613789101,31300000
"1900","Illinois",2017,12600000,328.785714285714,2467.34126984127,442.674603174603,2024.66666666667,11200,22927.9492357022,48600000
"1901","Indiana",2017,6532500,398.377344048986,2835.65250669728,402.709529276693,2432.94297742059,11550,13275.6264162083,2.4e+07
"1902","Iowa",2017,3053500,295.52971999345,2446.04552153267,295.988210250532,2150.05731128214,8300,8349.19534619682,30600000
"1903","Kansas",2017,2869000,349.076333217149,3173.26594632276,406.204252352736,2767.06169397002,14500,14093.8880448033,35200000
"1904","Kentucky",2017,4398000,535.31150522965,2414.52933151432,234.015461573442,2180.51386994088,13950,11891.1912797551,20300000
"1905","Louisiana",2017,4536500,743.723134575113,4039.6340791359,572.820456298909,3466.81362283699,20950,37002.4046655355,41700000
"1906","Maine",2017,1316000,182.674772036474,1652.88753799392,122.340425531915,1530.54711246201,12200,6337.98578674549,27200000
"1907","Maryland",2017,5972000,324.296718017415,2763.3288680509,507.71935699933,2255.60951105157,7700,39448.7655224024,51800000
"1908","Massachusetts",2017,6790000,134.506627393225,1801.10456553756,358.144329896907,1442.96023564065,10900,18984.645328364,38300000
"1909","Michigan",2017,9892000,400.990699555196,2271.75495349778,453.730287100687,1818.02466639709,12100,19760.2252551758,30700000
"1910","Minnesota",2017,5619000,190.567716675565,2416.35522334935,237.497775404876,2178.85744794447,8850,14553.0548269074,42500000
"1911","Mississippi",2017,2947500,648.108566581849,3067.85411365564,259.91518235793,2807.93893129771,18400,40247.9054605303,3.1e+07
"1912","Missouri",2017,5983500,544.848332915518,3439.95988969667,542.324726330743,2897.63516336592,11250,17306.9307408869,35100000
"1913","Montana",2017,1040000,355.576923076923,3002.98076923077,378.557692307692,2624.42307692308,10000,8506.20724713996,37600000
"1914","National",2017,321861500,462.680065804702,NA,NA,NA,12283.5443195287,321.336848140883,25275000
"1915","Nebraska",2017,1876500,283.133493205436,2655.74207300826,318.625099920064,2337.1169730882,10950,9717.47643869102,30800000
"1916","Nevada",2017,2980500,460.359000167757,3186.81429290387,559.067270592182,2627.74702231169,13450,24806.9377208537,51400000
"1917","New Hampshire",2017,1333500,206.224221972253,1589.20134983127,198.125234345707,1391.07611548556,6900,5818.69007369813,36900000
"1918","New Jersey",2017,9011000,217.34546665187,1783.26489845744,228.653867495284,1554.61103096216,9250,26685.4123889804,45900000
"1919","New Mexico",2017,2037500,357.104294478528,4817.91411042945,800,4017.91411042945,19150,20658.8003936983,40100000
"1920","New York",2017,19735000,250.625791740562,1845.12794527489,358.479858120091,1486.6480871548,13050,30003.9008798164,61400000
"1921","North Carolina",2017,10295000,353.511413307431,2948.2855755221,369.528897523069,2578.75667799903,14850,29043.749905986,37100000
"1922","North Dakota",2017,741000,232.523616734143,2535.22267206478,287.854251012146,2247.36842105263,11850,12689.8834578481,37900000
"1923","Ohio",2017,11495000,447.82949108308,2741.8703784254,301.183123096999,2440.6872553284,12800,18287.5581830999,39100000
"1924","Oklahoma",2017,3817000,737.306785433587,3447.73382237359,471.286350537071,2976.44747183652,12700,26220.0828559537,30700000
"1925","Oregon",2017,4200500,362.290203547197,3193.73884061421,276.847994286394,2916.89084632782,10850,11469.2240590742,39600000
"1926","Pennsylvania",2017,12570000,384.510739856802,1991.61495624503,318.456642800318,1673.15831344471,11050,18384.2019449947,35800000
"1927","Rhode Island",2017,1045500,273.648971783835,2014.25155428025,236.63318986131,1777.61836441894,11750,16347.5922681222,49800000
"1928","South Carolina",2017,4957000,401.573532378455,3747.83134960662,512.648779503732,3235.18257010288,15400,31059.0060579441,31400000
"1929","South Dakota",2017,870500,456.059735784032,2336.70304422746,431.131533601379,1905.57151062608,10550,14849.2812762588,29100000
"1930","Tennessee",2017,6699000,432.601880877743,3612.00179131214,655.918793849828,2956.08299746231,11400,21959.2010901602,34700000
"1931","Texas",2017,28085000,578.682570767314,3016.29695567029,441.459854014599,2574.83710165569,13300,20646.7578778504,34500000
"1932","Utah",2017,3128500,198.785360396356,2995.55697618667,240.210963720633,2755.34601246604,8650,8143.42145481405,29400000
"1933","Vermont",2017,613000,252.202283849918,1700,176.508972267537,1523.49102773246,9400,5507.56751390566,36200000
"1934","Virginia",2017,8245500,450.645806803711,2065.68431265539,216.008732035656,1849.67558061973,10400,29600.0654098263,35100000
